	text	frequency	label
14449	Eidenmueller	2	Beruf
39039	Künhard	2	Rufname
29033	Hundsrucker	74	Herkunft
62803	Seifering	1	Rufname
74256	Weihsleder	4	Beruf
61083	Scholtischik	1	Beruf
3864	Beinborn	21	Wohnstätte
12042	Diezelt	1	Rufname
5515	Blas	79	Rufname
74316	Weinel	226	Rufname
42283	Lupertz	2	Rufname
75316	Wickbrand	8	Rufname
37658	Krätzschmer	3	Beruf
58977	Schefhold	14	Rufname
11961	Diethert	31	Rufname
35960	Kokoth	1	Übername
39431	Lampropoulou	2	Rufname
75594	Wienholtz	55	Rufname
43750	Markmeyer	69	Beruf
37857	Kucmierz	3	Beruf
12254	Dirßuweit	2	Beruf
26381	Hensmann	90	Rufname
77177	Wulfers	130	Rufname
12946	Drefs	212	Rufname
30232	Isenburg	83	Herkunft
7122	Brezinski	49	Herkunft
55251	Remich	14	Rufname
30411	Jacobson	71	Rufname
18324	Fuerbass	1	Übername
25189	Hawelka	97	Rufname
48728	Nising	12	Rufname
26199	Hendrischk	56	Rufname
61306	Schroetter	51	Beruf
7951	Buckdahn	4	Rufname
68609	Theofanopoulos	2	Rufname
38106	Kundruweit	7	Rufname
70964	Urbon	17	Rufname
14834	Elisabeth	36	Rufname
69171	Ticha	9	Übername
28082	Holleck	53	Übername
21530	Grimmecke	37	Rufname
4719	Bettgen	20	Rufname
15062	Engelen	456	Rufname
68959	Thomuscheit	7	Rufname
29476	Höfelmanns	9	Wohnstätte
34605	Kleine-Wächter	4	Wohnstätte
34318	Klaeßens	6	Rufname
76769	Wolfharts	1	Rufname
25421	Heerwart	2	Rufname
17709	Freydank	133	Übername
62017	Schwitalle	25	Übername
11288	Demeyer	1	Beruf
61344	Schröten	12	Rufname
70419	Tüylü	15	Übername
3131	Bartelmie	6	Rufname
75892	Willibald	176	Rufname
3852	Beilschmidt	96	Beruf
37884	Kueffner	10	Beruf
77371	Wölbert	88	Rufname
29756	Hübschke	32	Übername
26696	Hermsen	587	Rufname
77711	Yusuf	125	Rufname
15322	Erhardsen	1	Rufname
35229	Klyeisen	23	Beruf
29856	Hüneken	24	Rufname
11652	Develioglu	15	Übername
38224	Kupschies	6	Beruf
44565	Mclain	1	Rufname
63362	Siebenhütter	45	Wohnstätte
23096	Göddeker	17	Rufname
76956	Wondraczeck	1	Rufname
67141	Stöffelmeir	3	Beruf
68339	Tessars	14	Beruf
23941	Haffmann	12	Beruf
15465	Ernschneider	20	Beruf
71968	Volmerding	13	Rufname
70022	Truebswetter	1	Übername
41241	Linnerz	66	Rufname
68364	Tetzlaf	23	Rufname
28781	Hubertus	228	Rufname
27533	Hirschmueller	5	Beruf
12098	Dillschnitter	30	Beruf
30794	Jannig	10	Rufname
51657	Peterhänsel	227	Rufname
26303	Hennigs	308	Rufname
33163	Kattlus	5	Beruf
15412	Erlkamp	9	Wohnstätte
37093	Krawcyk	7	Beruf
19697	Gerstemeier	40	Beruf
23916	Hafemann	351	Beruf
11773	Diederle	2	Rufname
78471	Zinsmeißter	1	Beruf
57041	Ruediger	24	Rufname
63648	Siffrin	82	Rufname
34576	Kleine-Hohmann	2	Wohnstätte
48730	Nisler	7	Rufname
65000	Stahn	864	Rufname
29296	Hänsch	1106	Rufname
8122	Buitendijk	2	Wohnstätte
76961	Wondrascheck	4	Rufname
1206	Ambil	14	Wohnstätte
1590	Antonius	93	Rufname
44773	Meierhuber	23	Beruf
60972	Schoenenberger	9	Herkunft
31322	Joergenshaus	1	Wohnstätte
34669	Kleinhentz	2	Rufname
65812	Stelmaczyk	4	Beruf
54876	Reifrath	1	Herkunft
9733	Ciernioch	45	Übername
45621	Mickenbecker	26	Beruf
73630	Wascheck	14	Rufname
32562	Kamperschröer	20	Beruf
52015	Pfitser	2	Wohnstätte
69331	Tillschneider	31	Beruf
76273	Witkopf	1	Übername
23915	Hafele	4	Beruf
71078	Vaclavikova	1	Rufname
24194	Halili	98	Rufname
10645	Dalldorf	29	Herkunft
57837	Rütte	9	Rufname
35988	Kolbinger	306	Herkunft
35368	Knappertsbusch	70	Herkunft
3124	Bartelme	12	Rufname
29219	Häfke	48	Beruf
54217	Rampelt	93	Rufname
42260	Lumpitzsch	4	Übername
1929	Artbauer	1	Beruf
16755	Filippczyk	10	Rufname
17619	Frenko	14	Rufname
33683	Kesslring	1	Beruf
47698	Neidherr	5	Rufname
48838	Noethling	6	Übername
21509	Grigoteit	7	Rufname
58260	Sandvohs	3	Übername
52311	Pietrog	1	Rufname
18149	Fruhstuck	17	Übername
5279	Birgmaier	1	Beruf
11378	Denessen	4	Rufname
17659	Frerks	76	Rufname
37109	Krawtschänko	1	Beruf
61656	Schwandl	3	Wohnstätte
65438	Steffaniak	1	Rufname
50043	Olderdissen	46	Wohnstätte
2956	Baranek	132	Übername
72580	von Aschwege	51	Herkunft
51433	Peffermann	12	Beruf
31830	Jungmayer	15	Beruf
51904	Pfandzelter	19	Beruf
38097	Kunc	45	Rufname
27543	Hirsenkorn	2	Beruf
51305	Pawelczack	4	Rufname
46681	Munding	222	Herkunft
57512	Rönnspieß	34	Übername
44606	Mecklenbroich	7	Wohnstätte
50763	Paesold	24	Rufname
26953	Heukäufer	36	Beruf
73895	Wedermann	85	Übername
71119	Valenthin	11	Rufname
1627	Antwerpes	20	Herkunft
45735	Miklautsch	10	Rufname
40554	Lenßen	131	Rufname
22344	Gräpler	15	Beruf
63551	Siemeit	4	Rufname
21839	Grosse-Brauckmann	2	Wohnstätte
41660	Lohkämper	45	Wohnstätte
5293	Birkemeyer	153	Beruf
39521	Langenhan	285	Herkunft
66370	Stoffmehl	28	Beruf
8580	Bätzgen	27	Rufname
56096	Roebken	1	Rufname
76497	Wodsedalek	16	Übername
52408	Pinckernelle	24	Beruf
71013	Utenwold	1	Wohnstätte
55069	Reinwein	19	Rufname
36256	Kopecek	18	Wohnstätte
10956	Daukschies	2	Rufname
67486	Symik	7	Rufname
53257	Priefert	56	Beruf
37272	Kreulich	58	Übername
8176	Bundenthal	22	Herkunft
17157	Foerster	913	Beruf
38342	Kurzhals	417	Übername
45493	Meßmacher	4	Beruf
55549	Riccardelli	2	Rufname
52470	Pirrmann	7	Rufname
45674	Mielbrandt	2	Rufname
14462	Eiffert	145	Rufname
1643	Anzelmo	5	Rufname
49146	Nowusch	23	Übername
58679	Schafran	22	Beruf
11277	Demelius	16	Rufname
44054	Matheiss	3	Rufname
1948	Arvanitis	35	Herkunft
15006	Endrigat	12	Rufname
48292	Nieberg	82	Wohnstätte
5789	Blumstingl	1	Beruf
32849	Kareem	8	Rufname
39796	Lauthen	1	Rufname
31567	Joos	1798	Rufname
30133	Int-Veen	58	Wohnstätte
47568	Nawratek	14	Übername
71623	Vinzentz	10	Rufname
72464	van de Velde	5	Wohnstätte
29397	Hässlich	2	Herkunft
48809	Noehlen	3	Rufname
70332	Tönißen	12	Rufname
5883	Bodendorf	103	Herkunft
61336	Schröer	3120	Beruf
8209	Burchart	64	Rufname
54414	Raubal	26	Beruf
41983	Luckhaup	1	Übername
45823	Mikutis	3	Rufname
41186	Lindlmeier	6	Beruf
72481	van den Bogaert	3	Wohnstätte
22419	Grönmeyer	9	Beruf
73463	Walterscheid	221	Herkunft
59722	Schindzielorz	100	Beruf
7370	Broot	1	Beruf
67984	Tascioglu	32	Beruf
8394	Busjan	45	Rufname
36821	Kraegeloh	6	Herkunft
12163	Dinkels	30	Beruf
24288	Hamidi	85	Rufname
69697	Tomuschat	79	Rufname
27774	Hoepfel	11	Beruf
70299	Tänzl	2	Übername
46647	Muhsil	3	Übername
21338	Gretemeier	20	Beruf
8594	Bäuerlin	2	Beruf
7443	Brozait	9	Rufname
62596	Sedelmaier	76	Beruf
14824	Eleuther	9	Rufname
43010	Maciek	7	Rufname
66878	Strätling	69	Wohnstätte
61455	Schuhmacher	2928	Beruf
45518	Michalak	677	Rufname
73269	Walbersmann	5	Rufname
11192	Deitrich	25	Rufname
11464	Depken	42	Rufname
26534	Herbstmeier	2	Beruf
9093	beim Graben	12	Wohnstätte
11009	Dayi	18	Übername
54470	Rauschmair	17	Beruf
57332	Rzehulek	5	Rufname
48581	Nigl	269	Rufname
74215	Weigelt	2668	Rufname
77388	Wölflinger	33	Herkunft
24933	Haslhuber	1	Beruf
3797	Behrendz	3	Rufname
3305	Bartosek	11	Rufname
65197	Starkloff	157	Rufname
60172	Schlonsok	36	Herkunft
58739	Schallmeyer	13	Beruf
4788	Beutler	1329	Beruf
19368	Gengler	39	Beruf
9243	Carste	1	Rufname
39468	Landwehrkamp	13	Wohnstätte
43661	Marczyncik	2	Rufname
28271	Holzbecher	94	Wohnstätte
78282	Ziehbart	3	Rufname
63398	Siebkes	1	Rufname
5511	Blankenheim	185	Herkunft
6860	Braunhart	4	Rufname
43079	Madzak	2	Rufname
14610	Eisenbürger	22	Herkunft
78296	Zielstorff	17	Herkunft
30669	Janacek	26	Rufname
31746	Junge	4375	Übername
73349	Walenszus	9	Rufname
42847	Lütkehans	4	Rufname
17591	Freind	31	Übername
14104	Egeling	101	Rufname
17554	Freidank	163	Übername
30639	Jakupovic	58	Rufname
78166	Zeppenfeldt	14	Herkunft
22485	Gründahl	24	Wohnstätte
60448	Schmidkort	3	Rufname
25606	Heilmeir	4	Beruf
17766	Frieauff	11	Übername
43344	Makar	38	Rufname
25812	Heintze	577	Rufname
40832	Leyding	19	Rufname
4693	Bet	10	Rufname
73428	Wallraff	264	Rufname
3886	Beisswenger	136	Herkunft
55280	Remmike	1	Rufname
37292	Kreutzberger	157	Wohnstätte
69170	Tibold	5	Rufname
46351	Mooshak	4	Beruf
27433	Hintermair	66	Beruf
45483	Mezger	1004	Beruf
8188	Bungenstab	10	Beruf
2302	Averkamp	173	Wohnstätte
973	Alkas	18	Übername
72605	von Busch	50	Wohnstätte
49217	Nusspicker	1	Übername
8039	Buekers	11	Beruf
19592	Gerlof	66	Rufname
26431	Henßge	4	Rufname
56345	Rohrdrommel	14	Übername
7620	Brunnenkamp	7	Wohnstätte
5891	Bodenmueller	2	Beruf
11536	Deschner	438	Beruf
12344	Dittewich	6	Rufname
29905	Hüseyinoglu	5	Rufname
49987	Ohnsorg	15	Übername
60119	Schlingschröder	27	Beruf
11134	Dehning	280	Rufname
42	Abdallah	169	Rufname
44572	Mebesius	17	Rufname
40332	Leitgeber	11	Beruf
32374	Kalck	13	Beruf
57250	Rusteberg	140	Wohnstätte
43240	Maicher	187	Rufname
26950	Heugelin	4	Rufname
23092	Gödde	1012	Rufname
59508	Schieve	14	Übername
36737	Kowaltschuk	41	Beruf
28855	Huegen	2	Rufname
42526	Löhrich	14	Rufname
63330	Sideropoulos	2	Rufname
62703	Sefzig	29	Beruf
60871	Schnorpfeil	56	Beruf
59977	Schleper	131	Übername
71864	Volejinikova	1	Beruf
71151	Vandenberg	35	Wohnstätte
70013	Trostl	45	Übername
44147	Matterne	76	Rufname
36447	Kortemeyer	72	Beruf
77771	Zaczek	94	Beruf
43219	Mahnhard	1	Rufname
53339	Prokesova	3	Rufname
28854	Huegele	3	Rufname
68771	Thienell	1	Rufname
65900	Stepantchenko	1	Rufname
53742	Pöters	8	Beruf
39071	Küntz	2	Rufname
14753	Ekici	202	Beruf
24458	Hanigk	52	Rufname
67351	Sulcek	6	Beruf
26831	Herwig	1593	Rufname
61960	Schwiethale	5	Übername
29205	Häderich	1	Rufname
11093	Degenkolb	345	Übername
5732	Blomenkemper	52	Wohnstätte
76316	Witterich	3	Rufname
69776	Tottleben	20	Herkunft
53017	Pottschmidt	11	Beruf
44745	Meicherek	1	Rufname
30241	Iserloh	70	Herkunft
58101	Salomo	244	Rufname
71426	Verheye	2	Wohnstätte
38325	Kurtzrok	1	Übername
58638	Schaffarik	4	Beruf
60856	Schnitzer	1105	Beruf
38612	Käßmann	61	Beruf
73753	Wawczyniak	8	Rufname
59609	Schiltz	82	Rufname
41850	Lorschiedter	17	Herkunft
66638	Stratner	9	Wohnstätte
15272	Erdell	5	Rufname
51470	Pekmez	6	Beruf
76858	Wollkopf	27	Übername
1699	Aprill	70	Übername
42825	Lütjens	333	Rufname
52875	Pomorski	27	Herkunft
53120	Preismeier	2	Beruf
64629	Sperrling	10	Übername
3628	Bechtl	13	Rufname
37754	Kubat	326	Rufname
3172	Barthelmäß	1	Rufname
19371	Genschel	73	Rufname
39115	Küsterarend	7	Rufname
23908	Haevecker	10	Beruf
68601	Theodossiadis	7	Rufname
39188	Lachmayr	32	Beruf
54930	Reinbott	65	Rufname
46585	Muehlfarth	2	Wohnstätte
65009	Staigl	6	Wohnstätte
72849	von Peter	11	Rufname
36429	Korsinnek	3	Beruf
17595	Freischmidt	54	Beruf
61501	Schulenberg	359	Herkunft
78752	Zurstraßen	67	Wohnstätte
28610	Horstenkamp	28	Wohnstätte
47471	Nassar	61	Rufname
38639	Köbli	2	Rufname
43897	Martinelli	81	Rufname
22082	Großekatthöfer	25	Wohnstätte
46500	Motejus	6	Rufname
19711	Gerstkamp	28	Wohnstätte
52401	Pilzweger	72	Herkunft
34198	Kisaoglu	14	Übername
51177	Paulchen	3	Rufname
27778	Hoepfler	1	Beruf
75016	Westemeyer	53	Beruf
12652	Domagalla	80	Übername
56428	Roloffs	10	Rufname
10788	Danhel	14	Rufname
63739	Simanzik	20	Rufname
72355	Völzer	66	Rufname
49310	Nölken	76	Rufname
68178	Telljohann	85	Rufname
75312	Wickart	3	Rufname
3199	Bartholmess	9	Rufname
14508	Eilbrecht	57	Rufname
34088	Kirchgasser	4	Wohnstätte
4562	Berschet	30	Herkunft
53581	Puerkel	1	Rufname
51166	Paukner	371	Beruf
74708	Wengenmeier	17	Beruf
58954	Scheffeler	1	Beruf
42281	Luongo	53	Übername
27165	Hildebrands	25	Rufname
6516	Borowski	1857	Herkunft
48503	Niessingh	1	Rufname
68626	Thessmann	8	Rufname
38563	Käsmaier	33	Beruf
70874	Unterwagner	6	Beruf
41967	Luckass	1	Rufname
9715	Chudy	110	Übername
30003	Ignatieff	2	Rufname
41152	Lindenmeier	111	Beruf
44244	Matullat	5	Rufname
36907	Kramartschuk	2	Beruf
32159	Kaczmarcyk	3	Beruf
20961	Grabenhenrich	2	Rufname
60338	Schmalfus	2	Übername
62756	Seidelmeier	28	Beruf
72075	Vordermayer	67	Beruf
12128	Dimitrova	61	Rufname
30435	Jadamowitz	3	Rufname
43130	Maertin	43	Rufname
73551	Wannagas	3	Übername
56645	Rossbach	358	Herkunft
15789	Eysing	6	Rufname
60792	Schner	24	Übername
24356	Hampele	25	Rufname
7410	Broszies	29	Rufname
52424	Pinnow	540	Herkunft
26722	Herpolsheimer	42	Herkunft
24680	Hardtwig	2	Rufname
48701	Nils	15	Rufname
62305	Schönermarck	1	Herkunft
68036	Taylor	532	Beruf
52162	Philippczyck	4	Rufname
68382	Teuerkauf	21	Übername
62180	Schäpsmeyer	3	Beruf
40183	Leidigkeit	43	Beruf
69725	Topfmeyer	2	Beruf
8218	Burckards	1	Rufname
57234	Ruschkamp	2	Wohnstätte
11117	Dehmelt	142	Rufname
60360	Schmedicke	17	Beruf
20802	Gorenflo	116	Herkunft
3141	Barten	359	Rufname
43359	Makert	3	Rufname
1143	Altmaier	213	Beruf
46660	Mullers	2	Beruf
26052	Helmerking	46	Rufname
111	Able	87	Rufname
66174	Stine	9	Rufname
30318	Ivanowitsch	3	Rufname
270	Achziger	42	Übername
14110	Egenolf	257	Rufname
56183	Roepcke	4	Rufname
73836	Webert	151	Beruf
38269	Kurpjuhn	59	Beruf
12433	Dobritz	122	Herkunft
20647	Goldsmid	1	Beruf
22371	Gröbmair	45	Beruf
46120	Mlynarczyk	52	Beruf
20597	Gofmann	22	Beruf
29579	Höltenschmidt	9	Beruf
36594	Kottkamp	154	Wohnstätte
17055	Flichtbeil	9	Beruf
1082	Altenhofen	227	Herkunft
13420	Dworzack	12	Beruf
37182	Kreislmeier	4	Beruf
11243	Dellhofen	23	Herkunft
44907	Meisenhelter	4	Herkunft
51637	Petautschnig	8	Wohnstätte
42838	Lütke-Stratkötter	22	Wohnstätte
18141	Fruend	1	Übername
52207	Piaseczki	3	Herkunft
20534	Goertler	14	Beruf
61674	Schwanholt	4	Rufname
64263	Solovey	13	Übername
6435	Borgwaldt	31	Rufname
50918	Pantleon	19	Rufname
26929	Hettwig	4	Rufname
39777	Lautenschlaeger	17	Beruf
3268	Bartnyk	3	Beruf
39368	Lammbertz	2	Rufname
11030	Dechand	74	Beruf
60850	Schnittcker	1	Beruf
51743	Petraschek	24	Rufname
17650	Frerichs	1891	Rufname
53439	Prußak	1	Herkunft
13418	Dworschak	571	Beruf
74032	Wehnl	35	Rufname
55567	Richart	36	Rufname
11185	Deitermann	222	Rufname
13773	de Jonckheere	1	Übername
66218	Stockberg	11	Herkunft
9689	Christophes	7	Rufname
29018	Hundhausen	206	Herkunft
23385	Güldenagel	2	Beruf
21865	Grosse-Ophoff	2	Wohnstätte
30204	Isakßon	3	Rufname
22071	Großebrockhoff	1	Wohnstätte
49648	Oberste-Lehn	41	Wohnstätte
33065	Kastelan	28	Beruf
62205	Schätzner	2	Beruf
29704	Hörtling	40	Rufname
45290	Messaros	5	Beruf
68648	Theveßen	43	Rufname
46608	Muelhens	1	Rufname
66268	Stockmair	6	Beruf
31379	Johannisbauer	16	Beruf
21216	Gregors	7	Rufname
63826	Simukait	1	Rufname
41740	Lokämper	1	Wohnstätte
25952	Helfreich	6	Rufname
25058	Haubensak	55	Beruf
27256	Hilligardt	70	Rufname
78780	Zwickelbauer	1	Beruf
24337	Hammerstein	181	Herkunft
75914	Willjes	17	Rufname
54745	Rehor	114	Rufname
59620	Schimaneck	5	Rufname
64343	Sonnekalb	87	Übername
21719	Grommes	338	Rufname
14217	Eheim	90	Übername
63909	Sixtel	2	Rufname
69708	Tonius	1	Rufname
15997	Fangmeier	92	Beruf
34746	Kleissler	5	Rufname
74572	Weißkopp	3	Übername
74814	Wentzl	9	Rufname
71601	Vincek	26	Rufname
8912	Büddicker	29	Beruf
34388	Klasvogt	14	Beruf
52029	Pfitzmeier	14	Beruf
5052	Biernat	255	Rufname
35283	Klötgen	56	Übername
68514	Theihsing	3	Rufname
34110	Kirchhoff	3933	Wohnstätte
65773	Steinweber	22	Beruf
50932	Papadimitriou	81	Rufname
66797	Strohäker	20	Beruf
26954	Heuler	114	Beruf
39986	Lefler	58	Beruf
56908	Rubbert	233	Rufname
18205	Frässle	17	Übername
51998	Pferdekamper	1	Wohnstätte
67651	Szwitalla	4	Übername
48245	Niclauss	1	Rufname
26271	Henneking	51	Rufname
39394	Lammertz	203	Rufname
56756	Rothkegel	360	Übername
20071	Giorgio	33	Rufname
19992	Gieskes	16	Rufname
19748	Gervald	3	Rufname
69788	Trabhardt	64	Rufname
5422	Bisschop	31	Übername
30870	Jantz	433	Rufname
37248	Kreplien	3	Herkunft
44807	Meilhamer	8	Herkunft
16753	Filipp	242	Rufname
39880	Leblanc	33	Übername
75365	Widmaier	756	Beruf
27175	Hildenbrandt	146	Rufname
15008	Endrikaitis	1	Rufname
32035	Jösting	48	Rufname
71440	Verloh	10	Wohnstätte
50747	Paeffgen	24	Übername
74822	Wenzek	106	Rufname
59705	Schindelmeiser	41	Beruf
50892	Pantazi	9	Rufname
56317	Rohlfink	1	Rufname
46107	Mlinaritsch	5	Beruf
68121	Teilken	8	Rufname
76806	Wolgschaft	12	Übername
41003	Lienhard	262	Rufname
22955	Guttrof	8	Beruf
49707	Ochsenhirt	51	Beruf
13412	Dworazik	13	Beruf
78306	Zieres	57	Rufname
57183	Rundmund	18	Übername
49266	Näbauer	10	Beruf
68041	Tebbenjohanns	2	Rufname
63864	Sinterhauf	40	Wohnstätte
10332	Culencord	2	Rufname
44635	Meenke	23	Rufname
7674	Brzesina	12	Wohnstätte
75800	Wilhelmi	1235	Rufname
56433	Rolver	5	Rufname
56886	Roßmaier	21	Beruf
64126	Snaidr	1	Beruf
14718	Eiswaldt	4	Rufname
31663	Judmann	6	Rufname
27120	Hierlein	3	Rufname
51231	Paulsmeier	14	Beruf
71977	Volpert	404	Rufname
16390	Fennekohl	20	Beruf
27924	Hofmair	45	Beruf
27278	Hilperth	1	Rufname
4230	Berenbringer	1	Wohnstätte
1528	Ansel	182	Rufname
56065	Rodekohr	37	Rufname
16350	Feldschmied	6	Beruf
23506	Gürnt	7	Rufname
73684	Wasserstradt	4	Wohnstätte
53752	Pötker	22	Beruf
18816	Ganzloser	3	Herkunft
76272	Witkop	33	Übername
29213	Häfelin	9	Beruf
10751	Damrau	206	Herkunft
10976	Davids	515	Rufname
39319	Lallemang	4	Herkunft
33772	Keßebohm	18	Wohnstätte
74712	Wengenroth	393	Herkunft
64295	Sommerbauer	5	Beruf
42650	Lübbke	26	Rufname
24030	Hahnebuth	1	Wohnstätte
13434	Dykstra	71	Wohnstätte
13381	Duvenkrop	3	Übername
24455	Hanhsen	2	Rufname
45101	Mensendieck	1	Wohnstätte
24184	Halfmeyer	6	Beruf
61794	Schweickerd	1	Rufname
58075	Salehzadeh	4	Rufname
11596	Dettlev	16	Rufname
75248	Weßolek	11	Übername
68722	Thielemanns	1	Rufname
57786	Rüpplein	18	Rufname
11711	Dickscheit	5	Rufname
25754	Heinker	70	Rufname
42209	Lukasewytsch	3	Rufname
3170	Barthelmä	16	Rufname
57205	Rupkalwies	1	Beruf
60424	Schmeynk	7	Beruf
65446	Steffelmaier	11	Beruf
40151	Leichtfuss	17	Übername
23885	Haertkorn	1	Beruf
4441	Berlth	11	Rufname
61383	Schuchert	309	Beruf
17983	Froboes	1	Übername
67198	Stövhase	27	Beruf
30195	Isakovic	24	Rufname
64900	Spörhase	71	Beruf
75776	Wilbrand	101	Rufname
52284	Piepers	86	Beruf
35372	Knappig	2	Beruf
55252	Remichius	1	Rufname
59738	Schipperges	25	Beruf
53601	Pulfermuller	2	Beruf
5827	Blühdorn	30	Wohnstätte
76768	Wolfhart	4	Rufname
8074	Buerkin	1	Rufname
58578	Schaefermeyer	7	Beruf
38566	Käsmayr	55	Beruf
14994	Endmann	98	Wohnstätte
54704	Rehboldt	6	Rufname
12280	Distefano	32	Rufname
33010	Kaspersen	1	Rufname
41846	Lorscheider	206	Herkunft
21032	Grafweg	47	Herkunft
48347	Niedermaier	734	Beruf
31160	Jesheit	5	Rufname
8325	Burkartsmaier	11	Beruf
8233	Burgarth	23	Rufname
76277	Witkovsky	21	Herkunft
58598	Schaepermeier	4	Beruf
31400	Johannson	139	Rufname
74038	Wehrheim	213	Herkunft
78560	Znidarsic	10	Beruf
18039	Frohnmayer	31	Beruf
32712	Kappeser	2	Beruf
47409	Naiberger	2	Wohnstätte
24196	Halilovic	194	Rufname
63087	Sensenschmidt	41	Beruf
73811	Waßmus	47	Rufname
15415	Erlmeier	63	Beruf
78593	Zolliker	1	Herkunft
24890	Hasenfraz	5	Übername
7960	Buckmaier	22	Beruf
23360	Gößner	90	Wohnstätte
11872	Dierk	100	Rufname
58945	Schefer	357	Beruf
46595	Muehlmeyer	1	Beruf
55527	Rheinhold	22	Rufname
6384	Borcherdt	61	Rufname
36060	Kolodziy	6	Beruf
58156	Samuel	331	Rufname
72811	von Marquardt	2	Rufname
30097	Imohr	8	Wohnstätte
33858	Kienecke	1	Rufname
23225	Göreßen	1	Rufname
65253	Staubwasser	6	Wohnstätte
70045	Trutwig	21	Rufname
45593	Michelson	79	Rufname
32157	Kaczinski	60	Herkunft
32864	Karimi	132	Rufname
75209	Weylandt	16	Rufname
37845	Kuchenbaur	101	Beruf
48426	Niemayr	1	Beruf
75753	Wighardt	10	Rufname
69015	Thuma	117	Rufname
45490	Meßerle	3	Beruf
43935	Martmüller	10	Beruf
12755	Donate	42	Rufname
25403	Heerbrandt	3	Rufname
42707	Lüdersdorff	6	Herkunft
77230	Wurthmann	105	Wohnstätte
8291	Burgmeier	130	Beruf
36503	Kosielek	4	Übername
48924	Nordsiek	96	Wohnstätte
62834	Seihsenschmidt	3	Beruf
75749	Wiggers	491	Rufname
5725	Blohut	3	Übername
28576	Horlamus	51	Rufname
37047	Krautkremer	50	Beruf
31487	Jonckheer	2	Übername
50433	Ostendarp	143	Herkunft
34530	Kleimayer	1	Beruf
39428	Lampridis	14	Rufname
44878	Meinolph	1	Rufname
70018	Truckenmueller	1	Beruf
26330	Henrichmann	74	Rufname
19123	Gehlfuhs	3	Übername
62875	Seizl	13	Rufname
4864	Bially	33	Übername
27490	Hird	5	Beruf
71570	Viethen	151	Rufname
17381	Fransen	85	Rufname
45969	Mischo	144	Rufname
15998	Fangmeyer	80	Beruf
71047	Uyumaz	18	Übername
13252	Dufour	49	Beruf
14913	Elsenpeter	6	Rufname
1538	Anskeit	21	Rufname
45838	Milbrant	7	Rufname
47087	Mühlehner	57	Beruf
78639	Zuckschwerd	1	Übername
26087	Helmstetter	156	Herkunft
52475	Pisterer	12	Beruf
21117	Grassmuck	13	Übername
45629	Mickschas	4	Rufname
1472	Angermayer	32	Beruf
53848	Quellenmalz	1	Beruf
17324	Fracek	4	Rufname
51614	Peschgens	6	Wohnstätte
92	Aberth	5	Rufname
75107	Wetenkamp	34	Wohnstätte
39971	Lefering	102	Rufname
47389	Nagelschmitt	23	Beruf
28472	Hoogstraat	23	Wohnstätte
14180	Egidi	47	Rufname
78758	Zwart	19	Übername
20203	Glaßbrenner	5	Beruf
70695	Unfericht	3	Übername
72716	von Hertel	6	Rufname
1722	Arbeiter	348	Beruf
68859	Thivessen	36	Rufname
65548	Steigervalt	2	Herkunft
39152	Labrentz	14	Rufname
37723	Kub	28	Rufname
14620	Eisenhammer	35	Herkunft
70926	Urbancsik	2	Rufname
46649	Mukha	1	Übername
3643	Beckenhaubt	1	Beruf
37053	Krautsch	13	Beruf
15201	Eppelein	41	Rufname
8858	Böttiger	249	Beruf
56356	Rohrmeir	10	Beruf
31162	Jeskin	2	Rufname
48228	Nickolaizig	3	Rufname
32605	Kandlbinder	238	Beruf
21821	Groskurth	20	Rufname
62125	Schäferle	9	Beruf
65460	Stegbauer	254	Beruf
12807	Dormanns	47	Wohnstätte
44552	McLauchlan	3	Rufname
42441	Löbbe	102	Rufname
37252	Kreppmeier	8	Beruf
45304	Messmer	609	Beruf
66260	Stockinger	825	Herkunft
72610	von Christen	10	Rufname
53682	Päpst	3	Übername
75863	Willekes	42	Rufname
52700	Poettinger	22	Herkunft
60930	Schoeffler	5	Beruf
6627	Bozoglu	26	Übername
20497	Goerdeler	22	Beruf
24552	Hansl	85	Rufname
14358	Eichelhard	13	Herkunft
71375	Vennebernd	6	Rufname
9876	Clausjohannes	3	Rufname
35961	Kokott	653	Übername
54194	Ramekers	2	Beruf
26876	Hesselbarth	317	Übername
40246	Leimhofer	2	Wohnstätte
31017	Jedamzyk	7	Rufname
13439	Dylla	203	Übername
1446	Angelus	8	Rufname
77760	Zachradnik	8	Beruf
16221	Feiereisen	15	Beruf
37001	Krauleidis	35	Beruf
11328	Demirörs	16	Beruf
31496	Joneit	17	Rufname
21808	Groscurth	33	Rufname
25191	Hawellek	45	Rufname
3292	Bartolomeus	4	Rufname
27242	Hillenbrand	1271	Rufname
66822	Strothenk	8	Rufname
34951	Klingenschmitt	50	Beruf
73750	Wavrouschek	4	Rufname
56221	Roetker	1	Rufname
69351	Timmerevers	24	Rufname
1611	Antony	316	Rufname
73455	Walschmidt	5	Beruf
29720	Hövelbernd	8	Rufname
33831	Kiehslich	1	Übername
8473	Butzen	165	Rufname
49343	Nöthling	122	Übername
74919	Wernstedt	96	Herkunft
26223	Henicke	47	Rufname
62768	Seidenfuss	9	Übername
72405	van Heemskerk	4	Herkunft
62192	Schärli	10	Beruf
76539	Woerndl	6	Rufname
73664	Wasmut	19	Rufname
76893	Wollstädter	48	Herkunft
18853	Garnelis	7	Übername
59335	Scheungraber	66	Übername
